product_hs92_code,product_name_short,product_name,export_rca,density,pci,cog,export_value,efficiency
8007,Other articles of tin,Other articles of tin:,0.027642,0.18899999999999995,0.472,0.728,157559,0.5812807881773399
6810,"Articles of cement, of concrete or of artificial stone","Articles of cement, of concrete or of artificial stone, whether or not reinforced",0.178746,0.19899999999999995,0.41,0.68,25518345,0.511221945137157
7308,"Structures and their parts, of iron or steel","Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, sh",0.157247,0.19499999999999995,0.364,0.553,126291515,0.45161290322580644
8450,Household- or laundry-type washing machines,"Household- or laundry-type washing machines, including machines which both wash and dry; parts thereof",0.050943,0.18700000000000006,0.337,0.626,9878235,0.41400491400491407
7610,"Aluminum structures (bridges, towers etc)","Aluminum structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge-sections, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, balus",0.150833,0.18999999999999995,0.289,0.64,34443894,0.35635018495684334
9112,Clock cases,"Clock cases and cases of a similar type for other goods of this chapter, and parts thereof",0.076334,0.18500000000000005,0.286,0.003,29852,0.35049019607843135
2846,Compounds of rare-earth metals,"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium, or of mixtures of these metals",0.0,0.18600000000000005,0.255,0.566,0,0.3128834355828221
3925,Plastic builders' ware,"Builders' ware of plastics, not elsewhere specified or included",0.076885,0.18300000000000005,0.246,0.668,15094857,0.30073349633251834
8002,Tin waste and scrap,Tin waste and scrap,0.044537,0.18400000000000005,0.24,0.701,92662,0.2937576499388005
8201,Handtools for gardening,"Hand tools of the following kinds and base metal parts thereof spades, shovels, mattocks, picks, hoes, forks and rakes; axes,bill hooks and similar hewing tools; secateurs and pruners of any kind; scythes, sickles, hay knives, hedge shears, timber wedges",0.007324,0.18300000000000005,0.236,0.559,184077,0.2885085574572127
9307,Swords,"Swords, cutlasses, bayonets, lances and similar arms and parts thereof and scabbards and sheaths therefor",0.045477,0.18300000000000005,0.23,0.003,43625,0.28117359413202936
9406,Prefabricated buildings,Prefabricated buildings:,0.163516,0.18300000000000005,0.229,0.63,22782352,0.2799511002444988
4415,Packing boxes,"Packing cases, boxes, crates, drums and similar packings, of wood; cable-drums, of wood; pallets, box-pallets and other load boards, of wood; pallet collars of wood",0.13727,0.18999999999999995,0.216,0.557,8389882,0.2663378545006165
1601,Sausages,"Sausages and similar products, of meat, meat offal or blood; food preparations based on these products",0.003851,0.18200000000000005,0.177,0.615,322841,0.21611721611721613
8402,Steam boilers,Steam or other vapor generating boilers (other than central heating hot water boilers capable also of producing low pressure steam); super-heated water boilers; parts thereof,0.087876,0.18999999999999995,0.174,0.607,4648355,0.21454993834771885
7116,Articles of precious stones,"Articles of natural or cultured pearls, precious or semi- precious stones (natural, synthetic or reconstructed)",0.040531,0.19199999999999995,0.168,0.729,1415882,0.207663782447466
2834,"Nitrites, nitrates",Nitrites; nitrates,0.008719,0.19599999999999995,0.134,0.322,151926,0.16645962732919253
4821,Paper labels,"Paper and paperboard labels of all kinds, whether or not printed",0.047665,0.18999999999999995,0.127,0.518,2901349,0.156596794081381
